date,iso,location,new_cases,new_deaths,new_recovered,new_active_cases,total_cases,total_deaths,total_recovered,total_active_cases,location_level,province,island,total_regencies,total_cities,total_districts,total_urban_villages,total_rural_villages,area_kmsquare,population,population_density,longitude,latitude
3/22/2020,ID-JB,Jawa Barat,3,3,1,-1,53,11,17,25,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/22/2020,ID-JT,Jawa Tengah,1,0,1,0,19,11,14,-6,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/22/2020,ID-JI,Jawa Timur,14,0,0,14,53,34,215,-196,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/22/2020,ID-KI,Kalimantan Timur,0,0,0,0,7,0,2,5,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/22/2020,ID-KR,Kepulauan Riau,0,0,0,0,1,1,0,0,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/22/2020,ID-MA,Maluku,1,0,0,1,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/22/2020,ID-PA,Papua,2,0,0,2,2,1,1,0,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/22/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/22/2020,ID-SN,Sulawesi Selatan,0,0,0,0,2,0,1,1,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/22/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/22/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/23/2020,ID-BA,Bali,0,0,0,0,2,2,3,-3,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/23/2020,ID-BT,Banten,0,2,3,-5,6,17,121,-132,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/23/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,2,1,2,-1,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/23/2020,ID-JK,DKI Jakarta,0,0,0,0,83,41,60,-18,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/23/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/23/2020,ID-JB,Jawa Barat,6,4,0,2,59,15,17,27,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/23/2020,ID-JT,Jawa Tengah,3,0,0,3,22,11,14,-3,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/23/2020,ID-JI,Jawa Timur,2,1,0,1,55,35,215,-195,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/23/2020,ID-KI,Kalimantan Timur,1,0,0,1,8,0,2,6,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/23/2020,ID-KR,Kepulauan Riau,0,0,0,0,1,1,0,0,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/23/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/23/2020,ID-MU,Maluku Utara,1,0,0,1,1,0,2,-1,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
3/23/2020,ID-PA,Papua,0,0,0,0,2,1,1,0,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/23/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/23/2020,ID-SN,Sulawesi Selatan,0,1,0,-1,2,1,1,0,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/23/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/23/2020,ID-SS,Sumatera Selatan,1,2,0,-1,1,2,1,-2,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
3/23/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/24/2020,ID-BA,Bali,0,0,0,0,2,2,3,-3,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/24/2020,ID-BT,Banten,0,1,3,-4,6,18,124,-136,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/24/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,2,1,2,-1,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/24/2020,ID-JK,DKI Jakarta,16,19,3,-6,99,60,63,-24,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/24/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/24/2020,ID-JB,Jawa Barat,2,2,2,-2,61,17,19,25,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/24/2020,ID-JT,Jawa Tengah,3,1,1,1,25,12,15,-2,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/24/2020,ID-JI,Jawa Timur,3,1,0,2,58,36,215,-193,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/24/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,2,6,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/24/2020,ID-KR,Kepulauan Riau,0,0,0,0,1,1,0,0,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/24/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/24/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
3/24/2020,ID-PA,Papua,0,0,0,0,2,1,1,0,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/24/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/24/2020,ID-SN,Sulawesi Selatan,2,0,0,2,4,1,1,2,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/24/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/24/2020,ID-SS,Sumatera Selatan,0,0,0,0,1,2,1,-2,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
3/24/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/25/2020,ID-BA,Bali,0,0,0,0,2,2,3,-3,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/25/2020,ID-BT,Banten,0,1,3,-4,6,19,127,-140,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/25/2020,ID-YO,Daerah Istimewa Yogyakarta,1,1,0,0,3,2,2,-1,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/25/2020,ID-JK,DKI Jakarta,1,1,0,0,100,61,63,-24,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/25/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/25/2020,ID-JB,Jawa Barat,5,0,1,4,66,17,20,29,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/25/2020,ID-JT,Jawa Tengah,23,1,1,21,48,13,16,19,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/25/2020,ID-JI,Jawa Timur,9,0,1,8,67,36,216,-185,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/25/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,2,6,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/25/2020,ID-KR,Kepulauan Riau,0,0,0,0,1,1,0,0,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/25/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/25/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
3/25/2020,ID-PA,Papua,0,0,0,0,2,1,1,0,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/25/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/25/2020,ID-SN,Sulawesi Selatan,9,0,0,9,13,1,1,11,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/25/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/25/2020,ID-SS,Sumatera Selatan,0,0,0,0,1,2,1,-2,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
3/25/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/26/2020,ID-AC,Aceh,1,0,0,1,1,0,0,1,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
3/26/2020,ID-BA,Bali,0,0,0,0,2,2,3,-3,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/26/2020,ID-BT,Banten,0,0,4,-4,6,19,131,-144,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/26/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,3,2,2,-1,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/26/2020,ID-JK,DKI Jakarta,57,2,0,55,157,63,63,31,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/26/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/26/2020,ID-JB,Jawa Barat,5,1,0,4,71,18,20,33,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/26/2020,ID-JT,Jawa Tengah,4,0,1,3,52,13,17,22,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/26/2020,ID-JI,Jawa Timur,13,1,0,12,80,37,216,-173,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/26/2020,ID-KT,Kalimantan Tengah,2,0,0,2,2,1,39,-38,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
3/26/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,2,6,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/26/2020,ID-KR,Kepulauan Riau,0,0,0,0,1,1,0,0,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/26/2020,ID-LA,Lampung,2,0,0,2,2,1,0,1,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
3/26/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/26/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
3/26/2020,ID-PA,Papua,4,0,0,4,6,1,1,4,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/26/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/26/2020,ID-SN,Sulawesi Selatan,14,0,0,14,27,1,1,25,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/26/2020,ID-ST,Sulawesi Tengah,1,0,0,1,1,0,0,1,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
3/26/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/26/2020,ID-SA,Sulawesi Utara,1,0,1,0,1,0,1,0,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
3/26/2020,ID-SB,Sumatera Barat,3,0,0,3,3,0,1,2,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
3/26/2020,ID-SS,Sumatera Selatan,0,0,0,0,1,2,1,-2,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
3/26/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/27/2020,ID-AC,Aceh,3,0,0,3,4,0,0,4,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
3/27/2020,ID-BA,Bali,0,0,0,0,2,2,3,-3,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/27/2020,ID-BT,Banten,25,2,3,20,31,21,134,-124,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/27/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,4,2,2,0,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/27/2020,ID-JK,DKI Jakarta,74,7,6,61,231,70,69,92,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/27/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/27/2020,ID-JB,Jawa Barat,16,3,1,12,87,21,21,45,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/27/2020,ID-JT,Jawa Tengah,8,1,1,6,60,14,18,28,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/27/2020,ID-JI,Jawa Timur,3,1,0,2,83,38,216,-171,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/27/2020,ID-KT,Kalimantan Tengah,0,0,0,0,2,1,39,-38,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
3/27/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,2,6,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/27/2020,ID-KR,Kepulauan Riau,0,0,0,0,1,1,0,0,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/27/2020,ID-LA,Lampung,1,0,0,1,3,1,0,2,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
3/27/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/27/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
3/27/2020,ID-PA,Papua,0,0,0,0,6,1,1,4,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/27/2020,ID-PB,Papua Barat,2,0,0,2,2,1,0,1,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
3/27/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/27/2020,ID-SN,Sulawesi Selatan,2,0,0,2,29,1,1,27,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/27/2020,ID-ST,Sulawesi Tengah,0,0,0,0,1,0,0,1,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
3/27/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/27/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,0,1,0,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
3/27/2020,ID-SB,Sumatera Barat,2,0,0,2,5,0,1,4,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
3/27/2020,ID-SS,Sumatera Selatan,0,0,0,0,1,2,1,-2,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
3/27/2020,ID-SU,Sumatera Utara,0,1,0,-1,1,2,0,-1,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/28/2020,ID-AC,Aceh,1,0,0,1,5,0,0,5,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
3/28/2020,ID-BA,Bali,0,0,0,0,2,2,3,-3,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/28/2020,ID-BT,Banten,10,2,7,1,41,23,141,-123,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/28/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,4,2,2,0,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/28/2020,ID-JK,DKI Jakarta,48,9,9,30,279,79,78,122,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/28/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/28/2020,ID-JB,Jawa Barat,19,3,1,15,106,24,22,60,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/28/2020,ID-JT,Jawa Tengah,15,2,2,11,75,16,20,39,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/28/2020,ID-JI,Jawa Timur,14,2,2,10,97,40,218,-161,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/28/2020,ID-KT,Kalimantan Tengah,1,0,0,1,3,1,39,-37,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
3/28/2020,ID-KI,Kalimantan Timur,5,0,0,5,13,0,2,11,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/28/2020,ID-KU,Kalimantan Utara,2,0,0,2,2,0,0,2,Province,Kalimantan Utara,Kalimantan,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621
3/28/2020,ID-KR,Kepulauan Riau,1,0,2,-1,2,1,2,-1,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
3/28/2020,ID-LA,Lampung,0,0,0,0,3,1,0,2,Province,Lampung,Sumatera,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975
3/28/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,Maluku,Maluku,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572
3/28/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,2,-1,Province,Maluku Utara,Maluku,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949
3/28/2020,ID-PA,Papua,0,0,0,0,6,1,1,4,Province,Papua,Papua,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953
3/28/2020,ID-PB,Papua Barat,0,0,0,0,2,1,0,1,Province,Papua Barat,Papua,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182
3/28/2020,ID-RI,Riau,0,0,0,0,2,0,3,-1,Province,Riau,Sumatera,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851
3/28/2020,ID-SR,Sulawesi Barat,1,0,0,1,1,0,0,1,Province,Sulawesi Barat,Sulawesi,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053
3/28/2020,ID-SN,Sulawesi Selatan,3,0,0,3,32,1,1,30,Province,Sulawesi Selatan,Sulawesi,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714
3/28/2020,ID-ST,Sulawesi Tengah,1,0,0,1,2,0,0,2,Province,Sulawesi Tengah,Sulawesi,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668
3/28/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,Sulawesi Tenggara,Sulawesi,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793
3/28/2020,ID-SA,Sulawesi Utara,0,0,0,0,1,0,1,0,Province,Sulawesi Utara,Sulawesi,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212
3/28/2020,ID-SB,Sumatera Barat,0,0,0,0,5,0,1,4,Province,Sumatera Barat,Sumatera,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225
3/28/2020,ID-SS,Sumatera Selatan,1,0,0,1,2,2,1,-1,Province,Sumatera Selatan,Sumatera,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808
3/28/2020,ID-SU,Sumatera Utara,0,0,0,0,1,2,0,-1,Province,Sumatera Utara,Sumatera,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453
3/29/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5,Province,Aceh,Sumatera,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628
3/29/2020,ID-BA,Bali,1,0,0,1,3,2,3,-2,Province,Bali,Nusa Tenggara,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688
3/29/2020,ID-BT,Banten,2,2,2,-2,43,25,143,-125,Province,Banten,Jawa,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388
3/29/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,4,2,2,0,Province,Daerah Istimewa Yogyakarta,Jawa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185
3/29/2020,ID-JK,DKI Jakarta,52,10,0,42,331,89,78,164,Province,DKI Jakarta,Jawa,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991
3/29/2020,ID-JA,Jambi,0,0,0,0,1,0,0,1,Province,Jambi,Sumatera,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766
3/29/2020,ID-JB,Jawa Barat,27,3,3,21,133,27,25,81,Province,Jawa Barat,Jawa,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083
3/29/2020,ID-JT,Jawa Tengah,11,3,0,8,86,19,20,47,Province,Jawa Tengah,Jawa,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177
3/29/2020,ID-JI,Jawa Timur,12,1,28,-17,109,41,246,-178,Province,Jawa Timur,Jawa,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579
3/29/2020,ID-KB,Kalimantan Barat,7,0,2,5,7,2,5,0,Province,Kalimantan Barat,Kalimantan,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572
3/29/2020,ID-KT,Kalimantan Tengah,0,0,0,0,3,1,39,-37,Province,Kalimantan Tengah,Kalimantan,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653
3/29/2020,ID-KI,Kalimantan Timur,0,0,0,0,13,0,2,11,Province,Kalimantan Timur,Kalimantan,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803
3/29/2020,ID-KU,Kalimantan Utara,0,0,0,0,2,0,0,2,Province,Kalimantan Utara,Kalimantan,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621
3/29/2020,ID-KR,Kepulauan Riau,0,0,0,0,2,1,2,-1,Province,Kepulauan Riau,Sumatera,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346
